# Figure-data du précis socio-fiscal tunisien — généré le 2026-09-23
# séries (tunisia_data) : retraites-smig-planchers, cnrps-taux-equilibre, cnss-rsna-taux-equilibre
# sources (citation) : @loi81-70, @decret82-972, @loi85-12, @decret74-499, @decret82-1030, @decret94-1429, @cnrps-guides-rapports, @cnrps-etats-financiers, @minfin-remunerations, @minfin-ep-2023, @minfin-ep-2024, @minfin-ep-2025, @bm-1993-social-protection, @cnss-annuaires-statistiques
# fiches : sources/cnrps-publications.md, sources/cnss-annuaires.md
# méthode/hypothèses : SMIG horaire du régime de 48 heures ; celui du régime de 40 heures, plus élevé à l'heure depuis le 1er avril 1981, donnerait des montants supérieurs. Plusieurs dates ou montants du SMIG ne sont pas vérifiés sur le Journal officiel : voir les tableaux de la revalorisation des pensions du régime non agricole., SÉRIE CALCULÉE. DÉNOMINATEUR APPROCHÉ DE 2000 À 2013 : aucune source lue ne donne les cotisations seules avant 2014 ; la masse salariale de l'État (ministère des finances, « Rémunérations publiques ») en tient lieu. Sur 2014-2020, l'assiette tirée des cotisations vaut 0,997 ; 0,992 ; 1,009 ; 0,977 ; 0,974 ; 0,994 ; 0,952 fois cette masse, mais par compensation de périmètres, non par identité : la masse de l'État comprend les contributions patronales, les primes et les rappels, et exclut les collectivités locales et les établissements publics hors budget de l'État, affiliés à la caisse ; le taux employeur passant de 8,2 % à 12,5 % entre 2000 et 2013, rien n'assure que la compensation ait été stable avant 2014. BIAIS CHIFFRÉ EN 2010 : l'approximation donne un salaire moyen de 875,2 D par mois, quand la caisse publie 979,158 D de salaire brut moyen pour ses actifs (guide 2000-2010, p. 49, périmètre non précisé, 423 032 personnes), soit −10,6 % ; appliqué à tous les affiliés, le chiffre publié donnerait un taux d'équilibre de 22,1 % au lieu de 24,8 %. Rien n'est corrigé. Le ratio pensions / cotisants ne dépend pas du dénominateur ; seuls le taux de remplacement apparent et le taux d'équilibre portent l'approximation. 2019-2020 : cotisations RECONSTITUÉES (niveau 2018 + hausses publiées arrondies au million) ; 2020 cumule cette reconstitution et le plus faible recouvrement (0,952). PÉRIMÈTRES : le numérateur couvre l'ensemble des régimes de retraite (régime général, régimes spéciaux, retraites anticipées financées par l'État), seule série continue ; le dénominateur de 2014-2020 ne couvre que le régime général ; la variante de même périmètre (« taux d'équilibre, régime général seul ») est plus basse de 0,9 % (2015) à 2,6 % (2018) selon les années de 2014 à 2020. Le numérateur comprend de petites charges autres que des pensions : allocations familiales, confondues avec les pensions temporaires d'orphelins (1,7 à 2,0 % des dépenses en 2014-2018, borne haute), et remboursements de cotisations (0,01 %). Les effectifs comptent des PENSIONS, non des personnes, en fin d'année, rapportées à des dépenses annuelles. 2016 atypique : des primes spécifiques créées ou revalorisées ont ajouté plus de 110 millions de dinars de cotisations. Le taux d'équilibre est une grandeur comptable instantanée : il ne tient compte ni des autres recettes du régime (péréquation, bonification, rachats, contributions de l'État) ni des réserves. 2021-2023 : ESTIMATIONS, aucune publication de la caisse postérieure à 2020 n'ayant été trouvée. Numérateur = total des charges d'exploitation de la CAISSE ENTIÈRE (ministère des finances, rapport sur les entreprises publiques, LF 2025 ; 2023 provisoire) × part des dépenses du régime de retraite dans ce total, moyenne 2019-2020 (0,951 et 0,958) ; recoupé à 1,5 % près par les ratios charges/produits de la branche des pensions (ministère des affaires sociales), hors le 120,5 % « sans CSS » de 2022, qui contredit les comptes du ministère des finances (+7,4 %). Dénominateur = masse salariale de l'État × 0,952 (rapport de 2020) ; la variante indexée sur les recettes techniques de la caisse, écrite à part, donne 33,9 ; 32,6 ; 33,4 % contre 33,9 ; 33,3 ; 35,7 % : l'écart de 2023 (2,3 points) est la vraie marge d'incertitude, et les deux indexations, rétro-projetées sur 2016-2020, se trompent autant. Effectifs : bénéficiaires de pension et affiliés du ministère, égaux à ceux de la caisse en 2020 ; affiliés trouvés jusqu'en 2021 seulement dans les documents lus. Statut (exécution ou non) des masses salariales 2021-2023 non établi par la source. La pension moyenne implicite baisse de 2021 à 2022 (1 333 à 1 328 D), signe de la fragilité de l'estimation. 1980 ET 1985-1991 : AUTRE SOURCE, SANS RACCORD. Banque mondiale, rapport n° 11376-TUN (1993), annexe statistique, tableaux 3 et 5 (ministère du Plan), série bm1993-caisses ; rien pour 1981-1984 ni pour 1992-1999. Numérateur = pensions versées, prestations familiales servies aux pensionnés comprises (part non publiée : τ* surestimé d'autant, non chiffrable ; le numérateur de 2000-2023 les comprend aussi). Dénominateur = cotisations de pension ÷ 12 % (5 % agent + 7 % employeur, loi n° 74-101, art. 38-39, puis loi n° 85-12, art. 9 et 13 ; 12 % publiés au tableau 6 pour 1991). Jusqu'au 12 septembre 1985, la retenue de l'agent était plafonnée jusqu'à l'indice 250 au montant d'avant 1975 : pour 1980 et 1985, assiette plancher, τ* majorant, salaire moyen minorant. Contrôle : en 1990 et 1991, l'assiette vaut 1,020 et 1,000 fois la masse salariale de l'État, comme en 2014-2020. Effectifs du tableau 5 (pensions ou personnes, non précisé) ; les affiliés actifs bondissent de 61 % de 1980 à 1985 sans explication de la source. τ* : 8,4 % (1980), 9,9 % (1985) à 12,6 % (1991), pour un taux légal de 12 %., SÉRIE CALCULÉE. TAUX LÉGAL AMBIGU, EXPOSÉ EN DEUX COLONNES : la quote-part du taux global est fixée en vingtièmes (6,25/20e depuis le 1er janvier 1994, décret n° 94-1429 ; 7,25/20e depuis le 1er janvier 2003, décret n° 2003-1212) alors que le taux global est de 18 % depuis la loi n° 97-4. Lecture « en points » (celle de la caisse, qui publie 12,5 %) : 11,50 % puis 12,50 % ; lecture littérale (X/20 × 18 %) : 10,875 % puis 11,775 %, cotisation propre de 5,25 % comprise. POUR 2000-2002 AUCUN DOCUMENT DE LA CAISSE LU NE PUBLIE LE TAUX : 11,50 % est déduit du texte. DÉCLARÉ ≠ ENCAISSÉ : le dénominateur est la masse déclarée, non les cotisations recouvrées. NUMÉRATEUR COMPTABLE (« bilans »), DÉNOMINATEUR DÉCLARATIF. Le travail non déclaré est hors champ. La variante avec régime complémentaire ajoute des pensions financées par une cotisation facultative sur la tranche au-delà de six SMIG. RUPTURE DE 2003 (taxis et louages, décret n° 2002-3018). Le salaire moyen, rapporté aux actifs non-assujettis compris, est un peu plus bas que le salaire moyen publié. Pensions de l'année rapportées à des effectifs de fin d'année. 1980 ET 1985-1991 : AUTRE SOURCE, AUTRE PÉRIMÈTRE, SANS RACCORD. Banque mondiale, rapport n° 11376-TUN (1993), annexe statistique, tableaux 3 et 5, série bm1993-caisses ; rien pour 1981-1984 ni pour 1992-1999. Les grandeurs sont celles de la CAVIS, qui servait les pensions de tout le secteur privé (RSNA et régimes conventionnels fusionnés ; salariés agricoles depuis 1981 ; régime agricole amélioré et Tunisiens à l'étranger depuis 1989 ; indépendants agricoles, date non établie), non du seul RSNA. Taux légal du RSNA : 3,75 % (décret n° 74-499, art. 9) + 1,25/20e (art. 5 b), puis 4,25/20e à compter du 1er janvier 1988 (décret n° 88-1137) ; le taux global de la loi n° 60-30 étant de 20 %, les deux lectures coïncident : 5,00 % puis 8,00 % (8,00 % publiés au tableau 6 pour 1991). Masse = cotisations de pension de la CAVIS ÷ taux du RSNA, « équivalent RSNA », non déclarée : les autres régimes cotisant moins (5,25 % ; 7,5 %), τ* est un MAJORANT de 1988 à 1991 ; de 1981 à 1987 les salariés agricoles cotisent 5,25 % contre 5 % (biais inverse, faible). Contrôle codé : la masse tirée des cotisations de la CNSS hors CAVIS (÷ 18,75 %, puis 15,75 %) vaut 0,83 à 0,97 fois celle-ci, sans saut en 1988 (il valide la date et le niveau de la quote-part, non la lecture de la fraction). Régime complémentaire : la CAVIS le gérait aussi ; son inclusion dans les montants n'est pas connue, et le sens de l'erreur non plus. τ* : 3,2 % (1980), 6,0 % (1985), 8,7 % (1987), 7,9 % (1991).
# note : Pension minimale des deux caisses et pension moyenne, dinars courants par mois, 1980-2026
Date d'effet,Grandeur,Dinars par mois,"SMIG horaire, 48 heures (D)",Décret fixant le SMIG,Journal officiel
2004-07-01,"Allocation de vieillesse, CNRPS (D/mois)",104.9,1.049,Décret n°2004-1803 du 02 août 2004  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2004/2004F/Jo0632004.pdf
2004-07-01,"Pension minimale, régime non agricole (D/mois)",139.865,1.049,Décret n°2004-1803 du 02 août 2004  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2004/2004F/Jo0632004.pdf
2004-07-01,"Pension minimale réduite, régime non agricole (D/mois)",104.9,1.049,Décret n°2004-1803 du 02 août 2004  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2004/2004F/Jo0632004.pdf
2005-09-01,"Pension minimale, CNRPS (D/mois)",143.732,1.078,Décret n°2005-2320 du 22 août 2005 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2005/2005F/Jo0682005.pdf
2005-09-01,"Allocation de vieillesse, CNRPS (D/mois)",107.8,1.078,Décret n°2005-2320 du 22 août 2005 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2005/2005F/Jo0682005.pdf
2005-09-01,"Pension minimale, régime non agricole (D/mois)",143.732,1.078,Décret n°2005-2320 du 22 août 2005 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2005/2005F/Jo0682005.pdf
2005-09-01,"Pension minimale réduite, régime non agricole (D/mois)",107.8,1.078,Décret n°2005-2320 du 22 août 2005 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2005/2005F/Jo0682005.pdf
2006-07-01,"Pension minimale, CNRPS (D/mois)",148.265,1.112,"Décret n°2006-2098 du 24 juillet 2006 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2006/2006F/Jo0622006.pdf
2006-07-01,"Allocation de vieillesse, CNRPS (D/mois)",111.2,1.112,"Décret n°2006-2098 du 24 juillet 2006 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2006/2006F/Jo0622006.pdf
2006-07-01,"Pension minimale, régime non agricole (D/mois)",148.265,1.112,"Décret n°2006-2098 du 24 juillet 2006 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2006/2006F/Jo0622006.pdf
2006-07-01,"Pension minimale réduite, régime non agricole (D/mois)",111.2,1.112,"Décret n°2006-2098 du 24 juillet 2006 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2006/2006F/Jo0622006.pdf
2007-07-01,"Pension minimale, CNRPS (D/mois)",153.732,1.153,"Décret n°2007-2079 du 14 août 2007 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2007/2007F/Jo0672007.pdf
2007-07-01,"Allocation de vieillesse, CNRPS (D/mois)",115.3,1.153,"Décret n°2007-2079 du 14 août 2007 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2007/2007F/Jo0672007.pdf
2007-07-01,"Pension minimale, régime non agricole (D/mois)",153.732,1.153,"Décret n°2007-2079 du 14 août 2007 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2007/2007F/Jo0672007.pdf
2007-07-01,"Pension minimale réduite, régime non agricole (D/mois)",115.3,1.153,"Décret n°2007-2079 du 14 août 2007 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2007/2007F/Jo0672007.pdf
2008-07-01,"Pension minimale, CNRPS (D/mois)",161.465,1.211,Décret n°2008-2072 du 02 juin 2008 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2008/2008F/Jo0462008.pdf
2008-07-01,"Allocation de vieillesse, CNRPS (D/mois)",121.1,1.211,Décret n°2008-2072 du 02 juin 2008 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2008/2008F/Jo0462008.pdf
2008-07-01,"Pension minimale, régime non agricole (D/mois)",161.465,1.211,Décret n°2008-2072 du 02 juin 2008 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2008/2008F/Jo0462008.pdf
2008-07-01,"Pension minimale réduite, régime non agricole (D/mois)",121.1,1.211,Décret n°2008-2072 du 02 juin 2008 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2008/2008F/Jo0462008.pdf
2009-08-01,"Pension minimale, CNRPS (D/mois)",167.065,1.253,Décret n°2009-2257 du 14 juillet 2009  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2009/2009F/Jo0622009.pdf
2009-08-01,"Allocation de vieillesse, CNRPS (D/mois)",125.3,1.253,Décret n°2009-2257 du 14 juillet 2009  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2009/2009F/Jo0622009.pdf
2009-08-01,"Pension minimale, régime non agricole (D/mois)",167.065,1.253,Décret n°2009-2257 du 14 juillet 2009  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2009/2009F/Jo0622009.pdf
2009-08-01,"Pension minimale réduite, régime non agricole (D/mois)",125.3,1.253,Décret n°2009-2257 du 14 juillet 2009  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2009/2009F/Jo0622009.pdf
2010-07-01,"Pension minimale, CNRPS (D/mois)",174.665,1.31,Décret n°2010-1746 du 17 juillet 2010 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2010/2010F/Jo0582010.pdf
2010-07-01,"Allocation de vieillesse, CNRPS (D/mois)",131.0,1.31,Décret n°2010-1746 du 17 juillet 2010 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2010/2010F/Jo0582010.pdf
2010-07-01,"Pension minimale, régime non agricole (D/mois)",174.665,1.31,Décret n°2010-1746 du 17 juillet 2010 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2010/2010F/Jo0582010.pdf
2010-07-01,"Pension minimale réduite, régime non agricole (D/mois)",131.0,1.31,Décret n°2010-1746 du 17 juillet 2010 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2010/2010F/Jo0582010.pdf
2011-05-01,"Pension minimale, CNRPS (D/mois)",183.332,1.375,Décret n°2011-679 du 09 juin 2011 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2011/2011F/Jo0422011.pdf
2011-05-01,"Allocation de vieillesse, CNRPS (D/mois)",137.5,1.375,Décret n°2011-679 du 09 juin 2011 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2011/2011F/Jo0422011.pdf
2011-05-01,"Pension minimale, régime non agricole (D/mois)",183.332,1.375,Décret n°2011-679 du 09 juin 2011 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2011/2011F/Jo0422011.pdf
2011-05-01,"Pension minimale réduite, régime non agricole (D/mois)",137.5,1.375,Décret n°2011-679 du 09 juin 2011 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2011/2011F/Jo0422011.pdf
2012-07-01,"Pension minimale, CNRPS (D/mois)",193.465,1.451,Décret n°2012-1981 du 20 septembre 2012 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2012/2012F/Jo0772012.pdf
2012-07-01,"Allocation de vieillesse, CNRPS (D/mois)",145.1,1.451,Décret n°2012-1981 du 20 septembre 2012 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2012/2012F/Jo0772012.pdf
2012-07-01,"Pension minimale, régime non agricole (D/mois)",193.465,1.451,Décret n°2012-1981 du 20 septembre 2012 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2012/2012F/Jo0772012.pdf
2012-07-01,"Pension minimale réduite, régime non agricole (D/mois)",145.1,1.451,Décret n°2012-1981 du 20 septembre 2012 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2012/2012F/Jo0772012.pdf
2014-05-01,"Pension minimale, CNRPS (D/mois)",205.065,1.538,Décret n°2014-2907 du 11 août 2014 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2014/2014F/Jo0662014.pdf
2014-05-01,"Allocation de vieillesse, CNRPS (D/mois)",153.8,1.538,Décret n°2014-2907 du 11 août 2014 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2014/2014F/Jo0662014.pdf
2014-05-01,"Pension minimale, régime non agricole (D/mois)",205.065,1.538,Décret n°2014-2907 du 11 août 2014 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2014/2014F/Jo0662014.pdf
2014-05-01,"Pension minimale réduite, régime non agricole (D/mois)",153.8,1.538,Décret n°2014-2907 du 11 août 2014 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2014/2014F/Jo0662014.pdf
2015-05-01,"Pension minimale, CNRPS (D/mois)",216.665,1.625,Décret n°2015-1762 du 09 novembre 2015 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2015/2015F/Jo0912015.pdf
2015-05-01,"Allocation de vieillesse, CNRPS (D/mois)",162.5,1.625,Décret n°2015-1762 du 09 novembre 2015 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2015/2015F/Jo0912015.pdf
2015-05-01,"Pension minimale, régime non agricole (D/mois)",216.665,1.625,Décret n°2015-1762 du 09 novembre 2015 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2015/2015F/Jo0912015.pdf
2015-05-01,"Pension minimale réduite, régime non agricole (D/mois)",162.5,1.625,Décret n°2015-1762 du 09 novembre 2015 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2015/2015F/Jo0912015.pdf
2016-08-01,"Pension minimale, CNRPS (D/mois)",228.931,1.717,Décret n°2017-668 du 05 juin 2017 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2017/2017F/Jo0452017.pdf
2016-08-01,"Allocation de vieillesse, CNRPS (D/mois)",171.7,1.717,Décret n°2017-668 du 05 juin 2017 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2017/2017F/Jo0452017.pdf
2016-08-01,"Pension minimale, régime non agricole (D/mois)",228.931,1.717,Décret n°2017-668 du 05 juin 2017 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2017/2017F/Jo0452017.pdf
2016-08-01,"Pension minimale réduite, régime non agricole (D/mois)",171.7,1.717,Décret n°2017-668 du 05 juin 2017 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2017/2017F/Jo0452017.pdf
2018-05-01,"Pension minimale, CNRPS (D/mois)",242.664,1.82,Décret gouvernemental n°2018-672 du 07 août 2018 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2018/2018F/Jo0642018.pdf
2018-05-01,"Allocation de vieillesse, CNRPS (D/mois)",182.0,1.82,Décret gouvernemental n°2018-672 du 07 août 2018 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2018/2018F/Jo0642018.pdf
2018-05-01,"Pension minimale, régime non agricole (D/mois)",242.664,1.82,Décret gouvernemental n°2018-672 du 07 août 2018 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2018/2018F/Jo0642018.pdf
2018-05-01,"Pension minimale réduite, régime non agricole (D/mois)",182.0,1.82,Décret gouvernemental n°2018-672 du 07 août 2018 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2018/2018F/Jo0642018.pdf
2019-05-01,"Pension minimale, CNRPS (D/mois)",258.397,1.938,Décret gouvernemental n°2019-454 du 28 mai 2019,
2019-05-01,"Allocation de vieillesse, CNRPS (D/mois)",193.8,1.938,Décret gouvernemental n°2019-454 du 28 mai 2019,
2019-05-01,"Pension minimale, régime non agricole (D/mois)",258.397,1.938,Décret gouvernemental n°2019-454 du 28 mai 2019,
2019-05-01,"Pension minimale réduite, régime non agricole (D/mois)",193.8,1.938,Décret gouvernemental n°2019-454 du 28 mai 2019,
2020-10-01,"Pension minimale, CNRPS (D/mois)",275.197,2.064,Décret gouvernemental n° 2020-1069 du 30 décembre 2020 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2021/2021F/Jo0012021.pdf
2020-10-01,"Allocation de vieillesse, CNRPS (D/mois)",206.4,2.064,Décret gouvernemental n° 2020-1069 du 30 décembre 2020 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2021/2021F/Jo0012021.pdf
2020-10-01,"Pension minimale, régime non agricole (D/mois)",275.197,2.064,Décret gouvernemental n° 2020-1069 du 30 décembre 2020 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2021/2021F/Jo0012021.pdf
2020-10-01,"Pension minimale réduite, régime non agricole (D/mois)",206.4,2.064,Décret gouvernemental n° 2020-1069 du 30 décembre 2020 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2021/2021F/Jo0012021.pdf
2022-10-01,"Pension minimale, CNRPS (D/mois)",294.397,2.208,Décret gouvernemental n°2022-769 du 19 octobre 2022 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2022/2022F/Jo1142022.pdf
2022-10-01,"Allocation de vieillesse, CNRPS (D/mois)",220.8,2.208,Décret gouvernemental n°2022-769 du 19 octobre 2022 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2022/2022F/Jo1142022.pdf
2022-10-01,"Pension minimale, régime non agricole (D/mois)",294.397,2.208,Décret gouvernemental n°2022-769 du 19 octobre 2022 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2022/2022F/Jo1142022.pdf
2022-10-01,"Pension minimale réduite, régime non agricole (D/mois)",220.8,2.208,Décret gouvernemental n°2022-769 du 19 octobre 2022 fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2022/2022F/Jo1142022.pdf
2024-05-01,"Pension minimale, CNRPS (D/mois)",315.064,2.363,Décret n°2024-419 du 09 juillet 2024  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2024/2024F/Jo0852024.pdf
2024-05-01,"Allocation de vieillesse, CNRPS (D/mois)",236.3,2.363,Décret n°2024-419 du 09 juillet 2024  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2024/2024F/Jo0852024.pdf
2024-05-01,"Pension minimale, régime non agricole (D/mois)",315.064,2.363,Décret n°2024-419 du 09 juillet 2024  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2024/2024F/Jo0852024.pdf
2024-05-01,"Pension minimale réduite, régime non agricole (D/mois)",236.3,2.363,Décret n°2024-419 du 09 juillet 2024  fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.,https://www.pist.tn/jort/2024/2024F/Jo0852024.pdf
2025-01-01,"Pension minimale, CNRPS (D/mois)",338.663,2.54,"Décret n°2024-419 du 09 juillet 2024 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2024/2024F/Jo0852024.pdf
2025-01-01,"Allocation de vieillesse, CNRPS (D/mois)",254.0,2.54,"Décret n°2024-419 du 09 juillet 2024 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2024/2024F/Jo0852024.pdf
2025-01-01,"Pension minimale, régime non agricole (D/mois)",338.663,2.54,"Décret n°2024-419 du 09 juillet 2024 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2024/2024F/Jo0852024.pdf
2025-01-01,"Pension minimale réduite, régime non agricole (D/mois)",254.0,2.54,"Décret n°2024-419 du 09 juillet 2024 , fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail.",https://www.pist.tn/jort/2024/2024F/Jo0852024.pdf
2026-01-01,"Pension minimale, CNRPS (D/mois)",355.596,2.667,"Décret n° 2026-67 du 30 avril 2026, fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail, article premier",https://www.pist.tn/jort/2026/2026F/Jo0442026.pdf
2026-01-01,"Allocation de vieillesse, CNRPS (D/mois)",266.7,2.667,"Décret n° 2026-67 du 30 avril 2026, fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail, article premier",https://www.pist.tn/jort/2026/2026F/Jo0442026.pdf
2026-01-01,"Pension minimale, régime non agricole (D/mois)",355.596,2.667,"Décret n° 2026-67 du 30 avril 2026, fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail, article premier",https://www.pist.tn/jort/2026/2026F/Jo0442026.pdf
2026-01-01,"Pension minimale réduite, régime non agricole (D/mois)",266.7,2.667,"Décret n° 2026-67 du 30 avril 2026, fixant le salaire minimum interprofessionnel garanti dans les secteurs non agricoles régis par le code du travail, article premier",https://www.pist.tn/jort/2026/2026F/Jo0442026.pdf
1980,"Pension moyenne, CNRPS (D/mois)",58.6,,,
1985,"Pension moyenne, CNRPS (D/mois)",93.95,,,
1986,"Pension moyenne, CNRPS (D/mois)",108.63,,,
1987,"Pension moyenne, CNRPS (D/mois)",114.66,,,
1988,"Pension moyenne, CNRPS (D/mois)",130.17,,,
1989,"Pension moyenne, CNRPS (D/mois)",145.14,,,
1990,"Pension moyenne, CNRPS (D/mois)",152.38,,,
1991,"Pension moyenne, CNRPS (D/mois)",166.99,,,
2000,"Pension moyenne, CNRPS (D/mois)",286.86,,,
